contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,final_pregunta_isAcusatoria
1438793,1108261,"Estimados señores entidad, por favor detallar a qué se refieren y qué deben contener lasherramientas básicas? De igual forma por favor detallar a qué se refieren y qué deben contenerlas herramientas menores?Por favor detallar las cantidades y qué deben contener los kit completoportaherramientas de copas, llaves, medias vueltas?Por favor detallar las cantidades y qué debencontener los juegos de llaves mixtas en in y mm?Por favor detallar las cantidades y qué debencontener los juegos de destornilladores planos y estrellas?Por favor detallar las cantidades y quédeben contener los juegos de llaves exagonales en mm?Por favor detallar las cantidades y qué debencontener los kit de martillos de bola desde 1lb?Por favor detallar las cantidades y qué debencontener los juegos de alicates y de brocas?Por favor detallar las características de la escalera,de las patas de gallo?En fin solicitamos detallar caracter[isticas y cantidades de todo el equipopor favor.",0,0
1420236,966689,"Saludos, porque razón no esta la tabla de rubros y cantidades, sin eso no se puede realizar unaoferta coherente y debía constar en pliegos. favor subir información completa.",0,0
1800841,1282936,favor subir una imagen del item 30 chapa para puerta metalica,0,0
608938,1165150,ESTIMADOS SEÑORES BUENOS DIAS: FAVOR INDICAR SI LAS ESPECIFICACIONES TECNICAS SON EXACTAS O SEPODRIA OFERTAR UN PRODUCTO SIMILAR E INCLUSO MEROJANDO CARACTERISTICAS TECNICAS SIN QUE ESO AFECTEAL PRESUPUESTO REFERENCIAL ?,0,0
879595,436377,LA DIRECCION DE CR LUBRICANTES Y NEUMATICOS ES EN AV. ORILLAS DE ZAMORA CALLE DANIEL ALVAREZ BURNEOY SEGUNDO CUEVA CELI...FRENTE AL COLEGIO TECNICO DANIEL ALVAREZ BURNEO ..NOSOTROS CONTAMOS CON UNAMPLIO STOCK DE LLANTAS EN TODA MEDIDA Y MARCAS ASI COMO DE TUBOS Y DEFENSAS...NUESTRO TLEF. ES2561540,0,0
1710728,72161,"En el numeral 7 de los Términos de Referencia se menciona que La disposición final de los residuosauto clavados será en Relleno Sanitario Autorizados. Por lo tanto, se consulta si se deberáadjuntar en la oferta la Autorización por parte de un Gad/Municipio para la disposición final delos desechos esterilizados en un Relleno Sanitario, en estricto cumplimiento del Art. 103 de la LeyOrgánica de Salud ?Los desechos infecciosos, especiales, tóxicos y peligrosos para la salud, debenser tratados técnicamente previo a su eliminación y el depósito final se realizará en los sitiosespeciales establecidos para el efecto por los municipios del país?.?",0,0
1603431,569934,VAN A PEDIR DONACION DE FUNDAS DE CARAMELOS O ALGUN OTRO ARTICULO O BIEN?,0,0
1717429,353875,"Estimada entidad, en el área de hematología, al tener en cuenta que los controles de calidadtienen y deben tener una misma matriz de la muestra analizar, es decir en este caso sangre total,los controles tendrán una vigencia máxima de 3 meses, contando que la vida de un eritrocito es de120 días.",0,0
1578647,334457,"Saludos, estimada entidad contratante Mediante Circular Nro.- SERCOP-2020-0013-C con fecha Quito,DM 17 de Marzo 2020, se emitio que las ofertas pueden ser presentadas electronicamente. Por ellosolicito muy respetuosamente los correos electronicos disponibles para el envio de la oferta atraves de WETRANSFER.",0,0
605523,888989,Cuantas horas son dedicadas para cada curso y cada seminario?,0,0
453770,318171,"SEÑORES AMARRADORES DEL MTOP PARA DAR A LOS PANAS PONEN LA CATEGORIA SE SERVICIOS DE CONSTRUCCIONDE CARRETERAS ,SIENDO EN REALIDAD PUENTES. FAVOR CORREGIR Y ENVIAR TODOS LOS FORMULARIOS. Y SER MASHONESTOS SI SU CONDICION LO PERMITE",1,0
1090044,528740,Buenos dias...Favor indicar a que tela le llaman silky en el mercado no se conoce esa tela,0,0
1620664,652906,"Estimados Señores buenas tardes, no se especifica si requieren equipos 100% nuevos de paquete oremanufacturados, usados o reprocesados por fabricas China caja gris sin marca y que las venden comonuevas. http://m.en.zhijian168.com/Porducts.html",0,0
1073813,380556,"Buenos días gracias por la invitación, por favor ayudenme con el valor real de la subasta ya enlos pliegos está 39.681.24 sin Iva, mientras que en el portal está 40.261.00 sin Iva. En lo que serefiere a la presentación de copias de los contratos o actas de entrega recepción estan pidiendode contratos anteriores es decir la experiencia de la empresa? Por favor aclarar a la brevedadposible",0,0
763720,1101451,"POR FAVOR AYUDENME CON ALGUN CONTACTO, PARA SABER EXACTAMENTE LA DIRECCION.",0,0
320853,198024,Pag. 45.: Indices. En lapág. 20 indica que se debe indexar hasta 6 campos. En la pág. 45 indicamìnimo 6 campos. Favor confirmar.,0,0
802365,311474,"Solicito tambien se indiquen las especificaciones tecnicas de cada bien que se esta solicitandoen este proceso...por ejemplo, el escritorio tipo secretaria que medida tiene, su estructura ycajonera sera de madera o metalica, el tablero de la superficie sera de 18mm o de 25 mm deespesor. y su acabado sera en melaminico o en formica. el bordo sera en canto duro de 2mm deespesor o que otro acabado. esta informacion se requiere tambien para la estacion tipo L y para elcounter. si es posible publiquen una foto del modelo que deseen. gracias.",0,0
942480,204212,como se puede mandar un listado de un personal que todavia no se contrata por que si se le envia elque tiene la empresa s estaria engañando pero parece que esto esta direccionado ha alguna empresa,3,1
1520227,717370,15. Se requiere aislamiento de líneas energizadas en algún punto?,0,0
1731255,1333359,"Estimados buenas tardes, Copias de certificados o licencia para trabajos en altura, certificadosASSE 6010-6020 es para todo el personal técnico? Aclarar por favor la licencia para trabajo enaltura???",0,0
1255426,752009,"Estimados señores solicitamos participar con ciclos abiertos, gracias",1,0
1338190,535060,"ESTIMADOS MIEMBROS DE LA COMISION TECNICA, POR FAVOR SE PUEDE AMPLIAR EL PLAZO DE ENTREGA A 15 DIAS,YA QUE COMO IMPORTADORES DE UÑAS PARA MAQUINARIA CASE, SABEMOS LA ESCAZES ACTUAL DE ESTOS PRODUCTOSA NIVEL NACIONAL",0,0
268963,154717,FAVOR ACLARARME CUANTOS PROCESOS SON,0,0
89552,850492,"Buenas tardes, por favor aclarar si el forro con la cremallera puede ser de diferente color que eldel colchón, gracias.",0,0
1686481,74305,"Estimados señores, ambos equipos deben perforar tubos?",0,0
1644327,627917,"Estimada entidad, en relación al producto ""Cuadernos tácticos de trabajo"", indicar los materialesde la portada y sus acabados",0,0
924128,739963,"FAVOR ACLARAR LO SIGUIENTE:1) LAS MEDIDAS CORRECTAS ALTO 82CM ANCHO 63 CM LARGO 150 CM. Y EN LASESPECIFICACIONES DICE: 1.5M ANCHO X 060 X 040 CON RESPALDO DE 090 M.2) MATERIAL: HIERRO GRIS O ACERO/ ESPECIFIC. DICE: SOPORTES DE ALUMINIO FUNDIDO.3) CUANTOS TRAVESAÑOS VAN EN EL ASIENTO COMO EN ELESPALDAR.4) SEIS SELLOS DE ALUMINO FUNDIDO, O SON 80 EN TOTAL 2 X BANCA.Y VAN EN LOSSOPORTES.AGRADEZCO SU ATENCION.",0,0
1565270,446501,"Buenos días gracias por la invitación aclarar las siguientes preguntas con base legal:?Enreferencia al Circular Nro. SERCOP-SERCOP-2020-0013-C, donde indica que las ofertas seran firmadaselectronicamenta y enviadas por correo electronico a la entidad, de igual forma se solicita queacepten una carta de compromiso ue en caso de ser adjudicado se entregara las carpetas de losguardias indicar si aceptan o no y si es motivo de descaficacion la no entrega de lascarpetas.?Responder con base legal y no responder regirse a los pliegos ya que si es así, noestarían aclarando a los proveedores las inquietudes.",0,0
1292767,457919,"Dentro del personal requerido ( Personal Técnico y Personal operativo) solicitado en el cuadro, yase encuentra duplicado como se requiere o debemos duplicar esos valores.Es decir: El total depersonas requeridas son 33 según el cuadro o debemos colocar 66 personas?",0,0
1468204,517152,buenas tardes se puede participar solo con armamento no letal o sera motivo de descalificacion tomaren cuenta que esta prohibido la importancin de armas de fuego.,0,0
1266523,1442169,"Mis estimados, los toners que ustedes solicitan pueden ser genéricos rem compatibles??, nosotrosofrecemos garantía de 1 AÑO en rendimiento y calidad igual que el original, producto sellado yempacado, al utilizar nuestros productos ustedes fomentan la producción nacional, y ayudan alsistema ecológico. Ya hemos ganado concursos con otras instituciones del estado que dan fe denuestro producto.",0,0
1639264,393166,La capacitación tiene un número de horas mínimo a cumplir? par cuantas personas?,0,0
1401977,1003813,"saluos. Por favor necesito que aclaren. en los termins de referncia estan solicitando un insecticidade ingrediente activo methomyl, pero este producto por resolucion d agrocalidad ya no esta encirculacion en el pais, es decir esta prohibida su venta. Que otro producto de puede ofertar.",0,0
1698124,362991,"Estimados señores, en atención al ítem 41. PERNO ROSCA CORRIDA DE ACERO GALVANIZADO, 4 TUERCAS,ARANDELAS: 4 PLANAS Y 4 PRESION, 16 X 406 MM 5/8 X 16 pulg, agradecemos adjuntar lasespecificaciones técnicas y los planos de referencia. Saludos cordiales",0,0
687655,1403073,"PRIMERA: SOBRE LA FORMA DE PAGO En el numeral 4.5 de las condiciones específicas, así como en elnumeral 7.01 del contrato se establece que la forma de pago que textualmente dice “se cancelara dela siguiente forma: 20% de entrega del anticipo y el 80% mediante planillas mensuales, por el valortotal de la suma; las facturas por el despacho diario durante el mes correspondiente, nota: en elaño fiscal 2012, se presupuestara los valor restantes del contrato: PROVISION HORM. CEMENTOPORTLAND Y HORM. F´C=210KG/CM2 POR 3’130.824,60 Y ALQUILER DE PAV. POR USD 142.483,00”, esto alparecer constituye un error involuntario en la transcripción o redacción, por lo que sePREGUNTA: 1. ¿Es posible MODIFICAR la cláusula 7.01 del contrato para que en la partescorrespondiente diga “se cancelara de la siguiente forma: 20% en calidad de anticipo y el 80%mediante planillas mensuales, por el valor total de la suma de las facturas por el despacho diariodurante el mes correspondiente”",0,0
149020,544989,Solo los chalecos que usted piden estan sobre los $400 y tienen un presupuesto de $1500 no esposible. Y en las preguntas dicen que hay que cumplir al pie de la letra al mandato 8 con quedinero quieren que se haga esto,0,0
1663954,1291984,"POR FAVOR DAR MAS DETALLES Y CARACTEISTICAS DE LAS RETROEXCAVADORAS, QUE SON NECESARIAS PARA ESTEPROCESO. GRACIAS",0,0
965206,252104,"- Favor indicar los tipos de combustibles que se utilizarán con la bomba neumática.- A qué serefieren con Turbinas, y qué tipos de combustibles manejarán con estos equipos.- Qué tipos decombustibles se utilizarán con la bomba sumergible.- A qué se refieren con Turbinas, a sopladoresde aire, o a bombas, puesto que existen ciertos tipos de bombas a las cuales se les da estadenominación.",0,0
1722831,1294596,"En el caso de ser consorcio el formulario de compromiso de asociación o consorcio incluye dos piesde firma para cada uno de los consorciados, se debe incluir un pie de firma adicional para que firmeel procurador común a pesar de que esta persona sea uno de los representantes legales de una de laspartes del consorcio?",0,0
260078,143295,SOBRE LA PRESENTACION TECNICA NO DICE QUE FORMULARIOS HAY QUE LLENAR SOLO ESTA UNA ORDEN DE COMPRAADJUNTA,1,0
1654415,766635,"Estimados Sres, por favor aclarar a qué se refieren con "" El equipo debe contar con el software deaplicación, utilitarios y licenciamiento, editor de lógicas de control, librerías deautomatización, que garanticen su correcto funcionamiento, administración, configuración,parametrización y mantenimiento."" Favor indicar que tipo de aplicaciones, utillitarios, editores delogicas de control etc, O se entiende que este tipo de aplicativos los tienes ustedes con susrespectivas licencias?",0,0
559848,371657,"en que tiempo, con exactitud estarian pagando, cuando tenga todo entregado y los documentos enregla.",0,0
1285152,1205130,"Con relación a la infraestructura tecnológica los TDRS, en página 12, dice : ?el Oferente deberáacreditar con documento respectivo la condición de titular de los bienes y plataforma tecnológicaque son parte del servicio a prestar (propiedad o arriendo); El oferente puede presentar una promesade arriendo de parte o de la totalidad de las estaciones requeridas (500 mínimo), es válido estapromesa de arriendo de estaciones de call center SI/NO?",0,0
1524974,1496332,"Estimados Señores de la Comisión, favor confirmar cuándo se realizará el pago correspondiente alIVA, si con el anticipo o contra entrega del equipo. Gracias por su confirmación.",0,0
1519490,961425,"Estimados, favor considerar en el ítem 19 aceptar seccionadores tipo barra de 38kV con BIL de 150kVy no de 170kV como piden las especificaciones porque no son equipos normalizados internacionalmente.",0,0
1184409,431698,"Estimados,el presupuesto referencial que ponen es demasiado bajo tomando en cuenta que lossuministros de impresión tienen fijado salvaguardia arancelaria. Me podrían confirmar si elpresupuesto referencial es correcto?",0,0
1419183,590417,1.- REFERENTE AL ITEM 4.1.4 EN EXPERIENCIA GENERAL SOLICITA ACTA DE ENTREGA DE MAS DE 15 AÑOS OMAS DE 15 MESES ? PORQUE EL PRIMER ASCENSOR FUYI YIDA SE COLOCO HACE MAS DE 8 AÑOS EN GUAYAQUILAL ISFA. ENTONCES COMO PUEDEN PEDIR UNA EXPERIENCIA DE MAS DE 15 AÑOS?2.- EN EL ITEM 4.1.2 REFERENTE EN EQUIPO MINIMO SOLICITAN UN MULTIFLOROS TALVEZ ME PODRIAN AYUDAR CON OTRO NOMBRETECNICO O MAYOR ESPECIFICACION DEL MISMO.,0,0
1608605,1126789,"Señores de la Comisión Técnica, por favor confirmar si se puede ofertar generadores con salida a480V y con transformadores elevar a 13.8 KV.",0,0
40040,1434800,"Estimados Senores Nosotros disponemos de un equipo con valvula SRv pero solo en formato deDiferenciación de 5 partes, 27 parámetros 1 scattergram y 3 histogramas, utilizan 4 reactivoseconomicos y sistema laser de medicion de las celulas Podriamos ofertar este? Si no esimpresindible la Valvula SRV tenemos opciones muy economicas que se ajustan a susrequerimientos El lis es un software costoso que por el monto indicado no podría ser ofertado,es presindible este software? El tiempo de entrega en nuestro caso es de 30 días ( ya que losproductos estan en produccion en el exterior, por favor confrimar si podemos participar con lascondiciones anteriormente descritas",0,0
382783,321657,"Respecto a las especificaciones técnicas, pagina 18, item 5 ME C3750, este equipo lo requieren confuentes AC o DC y si, adicionalmente lo desean con fuentes redundantes.",0,0
1801492,1306311,"Al tratarse que la compra incluye oxigeno medicinal, para este caso, van a solicitar al proveedorel registro sanitario del oxigeno, BPA-DT, BPM, y las normas que exige el MSP",0,0
1205002,776377,Estimados de la comisión técnica solicitamos fotografias de la instalación de los ascensores,0,0
1126157,1453240,"Estimados señores, requieren muestra del pie de amigo platina acero galvanizado de 40x40x6x711mm.Gracias.",0,0
1437029,1431140,"BUENAS TARDES, POR FAVOR INDICAR QUE COLOR DE GALVALUME REQUIEREN.",0,0
1794429,1245948,"DE QUE MATERIALES SE NECESITA FICHAS TECNICAS, TOMANDO EN CUENTA QUE TODOS LOS MATERIALES QUEMENCIONAN EN EL PROCESO TIENE CARACTERISTICAS ESTANDARES Y REGULARIZADAS A NIVEL NACIONAL EINTERNACIONAL Y LA UNICA DIFERENCIA ES LA MARCA LA MISMA QUE ES ILEGAL SOLICITAR. DE TAL MANERA SESOLICITA ESPECIFICAR DE QUE MATERIALES ?ESPECIALES? SE SOLICITA DICHA INFORMACION, RESPONDER DEMANERA CLARA, CON SUSTENTO LEGAL Y LOGICO SIN TENER RESPUESTAS COMO ""REMITASE A LOS PLIEGOS""",0,0
399149,1337242,"BUEN DIA, NOS PODRIAN AYUDAR CON LA PRESENTACION DE : METFORMINA DE 500 MG QUISIERAMOS SABER DECUANTOS MG DESEAN DE 5.0 MG O 2.5MG FAVOR CONFIRMAR GRACIAS",0,0
832829,293976,"Estimados Señores, favor confirmar si se debe suministrar una sola fuente de energía de respaldopara el equipo concentrador de datos. En caso contrario indicar la cantidad de fuentes requeridas",0,0
1390817,775017,"Buenos dias Estimados, nos pueden ayudar con subiendo las especificaciones tecnicas en la cual sedetalle el codigo del suministro que estan solicitando",0,0
939848,205728,"Los sensores son de tipo intrusivo o no intrusivo? Es decir, los transductores estarán en contactocon la sustancia o estarán colocados sobre la tubería?",0,0
1072037,1012835,"Que distancia existe desde el tablero principal hasta el tablero de bypass, para todos los sitios?",0,0
1658693,587997,SE VALIDARA AL JEFE DE PROYECTOS CERTIFICADO DE MANTENIMIENTO DE TRANSFORMADORES,0,0
1502136,335399,"Estimados buenos días,Por favor indicarme si es posible a participación en la subasta con losproductos en las presentación que detallo a continuación:Amoxicilina+ Ácido Clavulánico solidooral en presentación de 100 ml.Metronidazol líquido oral en presentación de 120 ml.Ibuprofenolíquido oral en presentación de 120 ml.por ser presentaciones más usuales en el mercado.saludoscordiales",0,0
1801106,1319742,P: Se puede aumentar el tiempo de instalación del proyecto integral en caso de ser adjudicado elproyecto?,0,0
352087,1362476,"En la sección 3 de condiciones específicas, numeral 3.2:documentos básicos de oferta técnica,párrafo c) y d) se pide licencia ambiental notariada como gestor de deshechos sòlidos peligrosos.Es necesario dicho documento para desalojar los aislamientos térmicos viejos?",0,0
686864,428767,Buenas tardes. No entendemos como es que el tiempo de validez de la oferta es 90 dias mientras eltiempo de entrega es 60 dias. Solicitamos incrementar tiempo de entrega a 90 dias al menos. No den aentender que el proceso está dirigido a alguna empresa en particular. Gracias,1,0
1524271,536832,En cuantos días está considerado realizar el muestreo por período?,0,0
979080,184414,"Los profesionales que manejen una certificación como avaluadores otorgada por la Superintendenciade Compañías, independientemente de su formación profesional, pueden ser considerados comocoordinadores?",0,0
157751,1356245,Los sachets y los gel desinfectante de cuantos ml necesitan? y las tallas las requieren en rollos?,0,0
311286,249634,"Dentro de lols materiales de aseo, solicitan dispensadores de ambientales para oficina. Podríaindicarme de que tipo son?",0,0
1165172,1449922,POR FAVOR ESPECIFICAR SI EL CUERPO DE LOS MEDIDORES DE FLUJO DEBEN ACOPLARSE MEDIANTE BRIDAS ?,0,0
1631079,334096,BUENOS DIAS ESTIMADA INSTITUCION POR FAVOR PODRIA COLOCAR IMAGENES REFERENCIALES DE LOS BIENESREQUERIDOS PARA ESTA SUBASTA . ART 4 LEY DE CONTRATACION PUBICA,0,0
1167492,1449588,"Con respecto al arco de sierra, favor explique a que se refiere la doble posicion de la segueta a 90y 55 grados, enviar imagen de la misma.",0,0
1090111,1388510,"1.En el servidor para multi conferencias MCU, Sección 6 ?Crecimiento?:?Capacidad de crecimientopara poder manejar en total un mínimo de 35 participantes HD 720p a 30 cuadros por segundo o 52participantes en resolución SD o 105 participantes en resolución 720p a 30 cuadros por segundobajo formato SVC en presencia continua sobre la misma plataforma sin necesidad de cambio de chasis,únicamente mediante la adición de licenciamiento.?Considerando que la utilización del formato SVCen una marca especifica triplica la cantidad de conexiones, se expone este parámetro como limitantepara los demás proveedores, se puede considerar la eliminación de esta característica única?",0,0
820201,361301,Una vez entregada la factura así como el resto de documentación necesaria; en que plazo se procedeal pago del servicio?,0,0
96484,59541,"No se puede abrir el archivo de los pliegos que esta acrobat, aparece como dañado. por favor silos pueden subir en word. Gracias... es urgente",0,0
1631896,1187066,"Señor Autoridad contratante le pregunto si es nesesario de que el supervisor Ing se le pidasertificado de trabajar en altura, ya que en archibos terminos de referencia, informacioncomplementaria para pliegos en la sección experiencia minima del personal tecnico en ningunos delos dos archivos no consta la exigencia para el supervisor Ing de estar sertificadfo para trabajosen altura, Sin embargo si lo estan exigiendo en los pliegos existiendo contradicción.",0,0
119275,660568,EL MASKING DE CUANTAS PULGADAS ES,0,0
977886,189141,"Señores buenas tardes. Ya que el tiempo de ejecución es tan corto (8 días). Van a permitirrealizar todos los trabajos de montaje e instalación, inclusive en horarios de oficina?Favorrevisar el tiempo de entrega de todo el sistema, instalado y funcionando.",0,0
1335363,50622,"Deseamos participar de este proceso, pero solicitamos que el pago del precio sea de contado contraentrega del bien materia a satisfacción de este proceso?",0,0
1731308,524106,"Estimada entidad, por favor confirmar si podemos realizar la oferta del apoyo tecnológico deuroanalisis con 2 niveles de control de calidad",0,0
1721063,576110,"En la sección B, literal 1, el segundo párrafo, se menciona el requerimiento de ?redundancia enmúltiples niveles?. Mientras mayor es la complejidad de la redundancia, los costos de los serviciosde nube se incrementan y puede requerir componentes complementarios. Cuáles son los criterios paracalificar las necesidades mínimas de redundancia geográfica?",0,0
964972,252257,"Estimados Sres.En el item 148 favor especificar el voltaje, diametro, y potencia",0,0
1750838,391920,PUEDEN CONSIDERAR EL 50% DE ANTICIPO Y EL TIEMPO A 60 DIAS??,0,0
1351229,1200807,"Estimados,Por favor su gentil respuesta a las preguntas:1. Cuántas bombas de infusión requiere lainstitución?2.Deben ser nuevas?",0,0
1020587,224019,"Solicitamos a ustedes, muy comedidamente, que no se tome en cuenta el requerimiento puesto en labases de este concurso y que se copia a continuación por cuanto están excluyendo a empresas que sipodemos cotizar los motores requeridos, con marcas de calidad y cumpliendo lo mas importante todassus especificaciones técnicas. Mientras mas ofertas tengan mejor será la puja y por consiguienteun mayor ahorro al comprar este bien requerido. Experiencia general mínima requerida de""Dos o máscontratos con Entidades Públicas o Privadas, por un monto mayor al presente presupuestoreferencial. Acreditará la respectiva Acta Entrega Recepción Definitiva.""",0,0
1077236,477104,"BUENAS TARDES FAVOR PODRIAN INDICAR LA FICHA TECNICA DE LA SUELA VIBRAN, YA QUE LA SUELA VIBRAN ESUNA MARCA. GRACIAS",0,0
1438716,449952,"En el document Bases, En el punto 5. Metodología de Trabajo, se indica lo siguiente ""Ejecución dela integración de centrales telefónicas y teléfonos IP SIP nativo de terceros multimarca, através de troncalesSIP, que actualmente se encuentran en operación en las diferentes localidadesde CELEC EP. El detalle de estos equipos se especifican en el numeral 6 del documento"" En caso quedebido a compatibilidad alguno de los modelos de teléfonos SIP de terceros tenga problemas deintegración con la plataforma ofertada, se puede incluir un softphone para reemplazar esteteléfono?",0,0
1518269,1191726,COMPAÑEROS OFERENTES HASTA CUANDO EL DIRECCIONAMIENTO DE CONTRATOS DE ESTA MANERA.,2,1
1753751,1539810,"Para la Intervención de los Equipos contemplados a realizar el Mantenimiento, en que horario ycuantos serán los cortes de energía para realizar este servicio?",0,0
1797935,1300962,Cuáles son las carreras afines para el cargo de COORDINADOR DE CUENTA?,0,0
1663539,895167,"Estimada Entidad, Se puede enviar la oferta electrónica con sus archivos anexos firmadoselectrónicamente únicamente por vía WETRANSFER, o sólo se permite la entrega física y el CD? Encaso de que se pueda enviar por WETRANSFER indicar a qué correo. Gracias por la aclaración.",0,0
1752957,69318,ESTIMADA ENTIDAD SE APLICARA LO DISPUESTO EN EL ART 130 NUMERAL 7 DEL NUEVO REGLAMENTO DECONTRATACION PUBLICA DONDE SE MENCIONA QUE NO SE REQUIERE LA PRESENTACION DE EXPERIENCIA ESPECIFICAY GENERAL ?,0,0
